,Name,Manufacturer,Functions,HP,Depth,+12V (mA),-12V (mA),+5V (mA),Price (€),Racks,Rating,Votes,Available,Approved
4714,1HP Logo Panel,Pittsburgh Modular,['Blank Panel'],1,,,,,,208,5.0,1.0,,0
4715,Dynamic Destiny,Macro Machines,"['Sequencer', 'Switch', 'Dual/Stereo']",6,22.0,28.0,,,167.0,208,4.8,5.0,Discontinued,0
4716,VCA2,Studio Electronics,"['Dual/Stereo', 'Utility', 'VCA']",6,25.0,15.0,15.0,,88.0,208,4.0,1.0,,1
4717,AP-1 (White),Cwejman,"['Dynamics', 'Envelope Follower', 'Envelope Generator', 'External']",18,23.0,60.0,60.0,,612.0,208,,,,0
4718,RIB,Synthrotek,['Controller'],4,12.0,,,,27.0,208,4.33,6.0,Available,1
4719,Channel (copper version),Folktek,"['Effect', 'Synth Voice']",44,,,,,250.0,208,4.0,5.0,,1
4720,ADDAC812A,ADDAC System,"['Dual/Stereo', 'Utility']",4,40.0,100.0,100.0,0.0,120.0,208,4.5,4.0,Available,0
4721,RCD - Black Panel,4ms Company,['Clock Modulator'],4,,33.0,4.0,0.0,22.0,208,,,Available,0
4722,D308,Takaab,['Distortion'],6,42.0,15.0,15.0,,69.0,208,4.5,4.0,Available,1
4723,Seca Ruina (Silver),Noise Engineering,"['Distortion', 'Effect', 'Equalizer', 'VCA']",6,26.0,85.0,80.0,0.0,234.0,208,3.5,2.0,Discontinued,1
4724,STEREO COMPRESSOR,ST Modular,"['Dual/Stereo', 'Dynamics', 'Effect']",6,30.0,35.0,26.0,0.0,116.0,208,4.0,1.0,Available,0
4725,2hp Kontact Mic,BeepBoop Electronics,"['External', 'PreAmp']",2,35.0,5.0,5.0,0.0,65.0,208,5.0,2.0,Available,1
4726,KALI,dsp.coffee,"['Clock Generator', 'Delay', 'Digital', 'Dual/Stereo', 'Effect', 'LFO', 'MIDI']",24,29.0,200.0,75.0,0.0,338.0,208,4.8,5.0,Available,0
4727,Messor Silver,Cosmotronic,"['Dual/Stereo', 'Dynamics', 'Envelope Follower', 'Expander', 'VCA']",8,25.0,46.0,26.0,,228.0,207,5.0,1.0,Available,0
4728,Audio Frequency Decoder,LZX Industries,"['Envelope Follower', 'Video']",8,44.0,,,,193.0,207,5.0,2.0,Discontinued,0
4729,Mixer/Attenuverter/Offset,Liivatera,"['Attenuator', 'Mixer', 'Polarizer']",16,30.0,35.0,35.0,0.0,125.0,207,5.0,1.0,Available,0
4730,Popcorn CV Expander,Bastl Instruments,"['Expander', 'Utility']",2,,,,,49.0,207,,,,0
4731,PURE ADSR,GMSN!,['Envelope Generator'],8,22.0,30.0,4.0,0.0,92.0,207,4.0,2.0,Available,1
4732,ARSEq,Nonlinearcircuits,"['Envelope Generator', 'Sequencer']",10,37.0,38.0,14.0,0.0,170.0,208,4.8,5.0,Available,0
4733,Brutalist v2,VOID Modular,"['Distortion', 'Filter']",8,20.0,19.0,21.0,0.0,112.0,207,4.83,6.0,Available,0
4734,L-121 Folding LFO,Ladik,['LFO'],4,45.0,35.0,,,65.0,207,3.0,1.0,Available,0
4735,AModulator,Evaton Technologies,"['Noise', 'Oscillator', 'Effect', 'Controller', 'Expander']",4,27.0,5.0,0.0,0.0,67.0,207,,,Available,0
4736,µTune - silver edition,Tubbutec,"['Clock Generator', 'MIDI', 'Quantizer', 'Tuner', 'Utility']",8,28.0,90.0,15.0,0.0,330.0,207,4.0,1.0,Available,0
4737,Passive Multiple,STG Soundlabs,['Multiple'],2,15.0,,,,45.0,207,,,,0
4738,FM Joystick Pro v3,Blue Lantern Modules,['CV Modulation'],12,32.0,23.0,14.0,0.0,158.0,207,3.67,3.0,Available,0
4739,AMIX,Eurorack Hardware,"['Mixer', 'Utility']",2,,15.0,10.0,,65.0,207,4.75,4.0,Available,0
4740,Intercom MIC,BeepBoop Electronics,['Sampling'],2,25.0,10.0,5.0,,76.0,207,5.0,5.0,Available,1
4741,Drum Stereo FX,Erica Synths,"['Delay', 'Dual/Stereo', 'Effect', 'Reverb']",10,35.0,123.0,40.0,5.0,270.0,207,,,Available,0
4742,Mutinator,Manhattan Analog,"['Logic', 'Multiple', 'Switch', 'Utility']",12,32.0,10.0,10.0,0.0,135.0,206,3.0,3.0,Discontinued,0
4743,Triple Video Multimode Filter,LZX Industries,"['Filter', 'Video']",18,32.0,140.0,140.0,0.0,386.0,206,5.0,1.0,Discontinued,0
4744,DC Mixer,Fonitronik,['Mixer'],6,,10.0,10.0,0.0,66.0,206,3.5,2.0,,0
4745,VCOFan 1B,Gieskes,['Oscillator'],10,,120.0,0.0,0.0,108.0,206,5.0,1.0,Available,0
4746,OSCILLARP 1.5,Steffcorp,['Oscillator'],12,35.0,36.0,27.0,0.0,68.0,206,5.0,3.0,,0
4747,Mix 04,Rebel Technology,"['VCA', 'Quad', 'Dynamics']",10,35.0,110.0,110.0,0.0,260.0,206,4.5,2.0,Available,0
4748,LxD (Grayscale black panel),Grayscale,"['Dual/Stereo', 'Filter', 'Low Pass Gate']",4,36.0,20.0,20.0,0.0,98.0,206,,,Available,1
4749,Filter Threek 13700,Funkstill,"['Filter', 'Phase Shifter', 'Waveshaper']",14,26.0,75.0,75.0,0.0,320.0,206,4.88,8.0,Available,1
4750,Vox Digitalis (Silver),Noise Engineering,"['Random', 'Sequencer']",4,26.0,50.0,5.0,0.0,243.0,206,3.0,1.0,Discontinued,1
4751,Jena (black panel),Xaoc Devices,[],8,,70.0,50.0,,35.0,200,5.0,2.0,Available,1
4752,DPM,Rides in the Storm,"['Mixer', 'Multiple']",4,15.0,,,,35.0,206,5.0,1.0,Available,1
4753,Simple Gates,CCTV,"['Dual/Stereo', 'Filter', 'Low Pass Gate', 'VCA']",4,,,,,42.0,206,,,Available,0
4754,TB-EFA,Ge0sync Synth,"['Envelope Generator', 'Filter', 'VCA']",12,34.0,10.0,0.0,0.0,270.0,206,5.0,1.0,Available,0
4755,Exit Strategy,Pulp Logic,"['External', 'Utility', 'Effect']",6,30.0,30.0,30.0,0.0,110.0,205,4.8,5.0,Discontinued,0
4756,Waverider,Frequency Central,"['Digital', 'Oscillator']",14,55.0,35.0,22.0,,259.0,205,4.25,8.0,Discontinued,0
4757,C-215 AHDSR Envelope With Hold Segment,Ladik,['Envelope Generator'],4,45.0,20.0,,0.0,68.0,205,5.0,2.0,,0
4758,PS3100,Fonitronik,"['Filter', 'LFO', 'Phase Shifter', 'Resonator']",20,40.0,114.0,20.0,0.0,300.0,205,4.75,4.0,Available,0
4759,M1,Bubblesound Instruments,"['Multiple', 'Quad']",5,25.0,30.0,15.0,,124.0,199,4.0,1.0,,0
4760,CEM3340 VCO,Nonlinearcircuits,['Oscillator'],18,,,,,252.0,205,5.0,1.0,Available,1
4761,Divine CMOS (8hp),Nonlinearcircuits,"['Clock Generator', 'Envelope Follower', 'Ring Modulator']",8,,23.0,20.0,0.0,,205,5.0,1.0,Available,0
4762,Crossfold (New Panel),Antimatter Audio,['Waveshaper'],6,,80.0,80.0,0.0,204.0,205,3.0,2.0,Available,0
4763,Super Sixteen (black panel),Extralife Instruments,"['Controller', 'CV Modulation', 'Digital', 'Quantizer', 'Sequencer']",20,,160.0,5.0,0.0,300.0,205,4.33,3.0,Available,0
4764,FATMOOG,Wildsync,['Filter'],8,30.0,40.0,30.0,,100.0,205,4.83,6.0,Available,1
4765,VEIL,Foxing Hour,"['Mixer', 'Utility', 'Video']",4,49.0,40.0,40.0,0.0,25.0,205,,,Available,0
4766,Marsupial,SetonixSynth,"['Filter', 'Dual/Stereo']",8,25.0,36.0,35.0,0.0,155.0,205,4.83,6.0,Available,0
4767,DROID P2B8 Controller - rainbow,Der Mann mit der Maschine,['Controller'],5,25.0,12.0,0.0,0.0,134.0,205,5.0,6.0,Discontinued,0
4768,LFO 2X,EMW,"['LFO', 'Dual/Stereo']",6,50.0,25.0,18.0,,62.0,204,,,Available,1
4769,Barton VCA Mixer (Grayscale panel),Grayscale,"['Mixer', 'VCA', 'Attenuator', 'Quad']",12,65.0,,,,34.0,204,3.0,1.0,,1
4770,Euro-Duino,Circuit Abbey,"['Effect', 'Utility', 'Digital']",6,46.0,40.0,20.0,0.0,70.0,204,4.0,2.0,,0
4771,C-040 Dual AD/AR envelope generator,Ladik,"['Dual/Stereo', 'Envelope Generator']",4,50.0,25.0,25.0,0.0,70.0,204,4.67,3.0,Discontinued,0
4772,m679 (v4),Trogotronic,"['Distortion', 'Effect', 'Noise', 'Oscillator', 'Synth Voice', 'Tube', 'Waveshaper']",14,53.0,560.0,260.0,,333.0,204,5.0,1.0,Available,0
4773,Kb37 Right panel,Waldorf,"['Utility', 'VCA', 'External']",10,,,,,,204,,,Available,0
4774,euroshield 1,1010 Music,"['Digital', 'Effect', 'MIDI']",8,18.0,,,,80.0,204,3.0,1.0,Available,1
4775,Cellular Automata,Nonlinearcircuits,"['Sequencer', 'Random', 'Logic']",12,38.0,100.0,10.0,0.0,252.0,204,5.0,2.0,Available,0
4776,M-611 3ch stereo slider mixer,Ladik,"['Dual/Stereo', 'Mixer', 'Panning']",12,32.0,15.0,,,60.0,205,5.0,1.0,Available,0
4777,mimosa 8,Bizarre Jezabel,"['Distortion', 'Dual/Stereo', 'Tube', 'Waveshaper']",8,25.0,50.0,300.0,0.0,213.0,203,4.6,5.0,Discontinued,1
4778,Smash,BearModules,"['Expression', 'Utility']",8,50.0,12.0,0.0,0.0,79.0,204,4.0,2.0,Available,1
4779,4ms SCM Breakout v2.1 (Grayscale panel),Grayscale,['Clock Modulator'],8,25.0,20.0,,,116.0,203,5.0,1.0,,1
4780,PURE Power,GMSN!,['Power'],4,50.0,,,,97.0,203,4.5,2.0,Available,1
4781,STD,AniModule,"['Clock Generator', 'Clock Modulator', 'Logic']",6,,44.0,16.0,,160.0,205,5.0,1.0,Available,0
4782,Chronoblob (Magpie Modular Panel),Alright Devices,"['Delay', 'Effect']",10,30.0,90.0,30.0,0.0,225.0,203,5.0,1.0,Available,0
4783,Grains FX DIY aka Clouds,Blue Lantern Modules,['Sampling'],12,,120.0,10.0,0.0,257.0,203,4.5,2.0,,0
4784,DPO (Grayscale black panel),Grayscale,"['Dual/Stereo', 'LFO', 'Oscillator', 'Waveshaper']",28,30.0,70.0,70.0,0.0,535.0,203,,,Available,1
4785,RAVEN - Black Anodized,birdkids,"['External', 'Filter', 'LFO', 'Noise', 'Oscillator', 'Synth Voice', 'VCA', 'Mixer']",42,30.0,180.0,120.0,,1.149,203,2.0,1.0,Available,1
4786,Count,Adventure Audio,"['Frequency Divider', 'Logic', 'Utility', 'Clock Modulator']",2,42.0,20.0,0.0,0.0,62.0,203,5.0,1.0,Available,0
4787,Black Input,Erica Synths,"['External', 'PreAmp', 'CV Modulation', 'Envelope Follower']",12,25.0,,,,,202,,,,0
4788,Grandmother front panel,Moog Music Inc.,"['Synth Voice', 'Filter', 'LFO', 'Reverb', 'VCA']",10,,,,,720.0,203,4.5,6.0,Available,0
4789,Typhoon,Michigan Synth Works,"['Delay', 'Dual/Stereo', 'Effect', 'Pitch Shifter ', 'Reverb', 'Sampling']",16,25.0,140.0,35.0,,208.0,203,5.0,4.0,Available,0
4790,Stooges,Nonlinearcircuits,['CV Modulation'],8,,,,,167.0,203,5.0,2.0,Available,1
4791,Heimdall,Nordular,"['CV Modulation', 'Sequencer']",8,25.0,10.0,8.0,0.0,195.0,203,4.8,5.0,Available,1
4792,Ondes VCO,Therevox,"['Oscillator', 'VCA']",14,30.0,80.0,80.0,0.0,299.0,203,,5.0,Available,0
4793,DE-5 – SHAKTI,Djupviks Elektronik,"['Distortion', 'Mixer', 'Noise', 'Panning', 'Random']",4,25.0,,,,41.0,203,5.0,1.0,Available,0
4794,Portail,Eowave,['MIDI'],5,,,,,199.0,205,4.0,2.0,,0
4795,USB-2CH,After Later Audio,"['Digital', 'Dual/Stereo', 'External', 'Mixer']",4,25.0,10.0,10.0,,77.0,203,5.0,1.0,Available,0
4796,BD88 Bass Drum,Analogue Solutions,['Drum'],10,65.0,12.0,12.0,5.0,85.0,202,4.0,6.0,Discontinued,0
4797,SP-4DP,Synthwerks,"['Attenuator', 'Controller', 'CV Modulation', 'Utility', 'Quad']",26,30.0,,,,90.0,202,5.0,4.0,Discontinued,0
4798,RS-240,Analogue Systems,['Pitch Shifter '],24,,70.0,70.0,0.0,999.0,202,5.0,1.0,Discontinued,0
4799,Blind Panel 16 HP,Control,['Blank Panel'],16,,,,,8.0,202,5.0,1.0,,0
4800,BOOLs,Nonlinearcircuits,"['Logic', 'Slew Limiter']",8,,33.0,13.0,0.0,,202,,1.0,Available,0
4801,WL Mixer,Dreadbox,['Mixer'],6,22.0,10.0,10.0,,69.0,202,4.0,2.0,Discontinued,0
4802,PURE LFO,GMSN!,"['LFO', 'Oscillator']",4,22.0,7.0,12.0,,64.0,202,4.0,1.0,Available,1
4803,Overfolder,VBrazil Systems,['Waveshaper'],6,50.0,15.0,18.0,,161.0,202,3.0,1.0,Available,0
4804,Quad Switch,Hikari Instruments,"['Quad', 'Switch']",8,27.0,20.0,5.0,,125.0,200,4.5,4.0,Available,0
4805,3HP Blank Panel,Industrial Music Electronics,['Blank Panel'],3,,,,,4.0,202,5.0,1.0,Available,0
4806,RS-35N (Dual Bus),Analogue Systems,['External'],12,62.0,25.0,25.0,0.0,289.0,202,,,Available,0
4807,Polychrome Phaser,G-Storm Electro,"['Effect', 'Phase Shifter']",4,47.0,33.0,34.0,0.0,111.0,202,5.0,3.0,Available,0
4808,Raiju,Unknown Devices,"['Digital', 'Drum', 'Envelope Generator', 'Low Pass Gate', 'Oscillator', 'Synth Voice', 'Waveshaper']",8,25.0,110.0,10.0,0.0,260.0,202,3.67,3.0,Available,1
4809,2+2 Okapi,Pittsburgh Modular,['Mixer'],8,24.0,140.0,25.0,0.0,127.0,202,,,Available,0
4810,Mimix,Boredbrain Music,"['Mixer', 'Multiple', 'Phase Shifter', 'Utility']",6,25.0,40.0,40.0,0.0,122.0,202,5.0,2.0,Available,0
4811,Lo-Fi,2hp,"['Digital', 'Effect', 'Distortion', 'Noise']",2,45.0,82.0,4.0,0.0,134.0,203,,,Available,1
4812,MST Expressor,Synthrotek,"['Dynamics', 'Logic', 'Mixer', 'Panning', 'Utility']",8,24.0,28.0,28.0,0.0,72.0,201,4.43,7.0,,1
4813,BAMBUK 6HP - Bamboo Blind Panel,Tsyklon Labs,['Blank Panel'],6,,,,,5.0,201,2.0,1.0,Discontinued,1
4814,Mental (copper version),Folktek,"['Attenuator', 'Distortion', 'Effect', 'Filter', 'Noise', 'Oscillator', 'Synth Voice']",44,,150.0,,,223.0,201,4.25,4.0,,0
4815,Confundo Funkitus (Black),Noise Engineering,"['CV Modulation', 'Logic', 'Mixer', 'Quad', 'Switch']",12,26.0,20.0,11.0,20.0,232.0,201,5.0,1.0,Discontinued,1
4816,Mini Digital LFO,Blue Lantern Modules,['LFO'],8,32.0,28.0,28.0,,92.0,201,,,Available,0
4817,A-171-4,Doepfer,"['Quad', 'Slew Limiter']",4,45.0,40.0,40.0,0.0,120.0,201,5.0,1.0,Available,0
4818,MODEL 41,Electro-Acoustic Research,['Filter'],14,28.0,60.0,15.0,,225.0,200,3.67,3.0,,0
4819,Zlob Modular Clk Dv,Złob,"['Clock Modulator', 'Frequency Divider']",2,28.0,10.0,0.0,0.0,79.0,200,4.0,1.0,Discontinued,1
4820,Omikron,Dreadbox,"['Dual/Stereo', 'Oscillator']",22,,100.0,85.0,0.0,377.0,200,4.6,5.0,Discontinued,0
4821,Fluctuations Magnétiques,Eowave,"['Dual/Stereo', 'Filter', 'Mixer', 'Quad']",22,30.0,36.0,35.0,0.0,222.0,200,4.89,9.0,Discontinued,0
4822,CB / RS / MA 522,MFB,['Drum'],12,,30.0,,,119.0,200,4.0,1.0,Available,0
4823,Threshold,Michigan Synth Works,"['Oscillator', 'Quad', 'Synth Voice']",10,25.0,25.0,20.0,45.0,232.0,200,4.5,2.0,Available,0
4824,Erfurt,Xaoc Devices,"['Clock Generator', 'Digital', 'Expander', 'Frequency Divider', 'Oscillator']",6,,25.0,30.0,,25.0,194,,,Available,0
4825,Mangrove rev2,Mannequins,['Oscillator'],10,,,,,385.0,200,5.0,1.0,,0
4826,DAC,Beers,"['Sequencer', 'Utility']",6,22.0,19.0,2.0,,126.0,200,,,Available,0
4827,Changes,CalSynth,"['CV Modulation', 'Envelope Generator', 'LFO', 'Oscillator', 'Sample and Hold', 'Sequencer', 'Slew Limiter']",14,25.0,80.0,20.0,,247.0,200,,,Available,0
4828,Morpheus (black),Rossum Electro-Music,"['Dual/Stereo', 'Effect', 'Filter', 'Sequencer']",18,24.0,135.0,25.0,0.0,649.0,200,5.0,1.0,Available,0
4829,Ring Modulator,EMW,['Ring Modulator'],6,50.0,20.0,9.0,,71.0,199,,,,0
4830,CV Trinity Expander,Bastl Instruments,['Expander'],2,,,,,60.0,199,4.33,3.0,,1
4831,S-141 4-step seq – quantized,Ladik,['Sequencer'],4,45.0,25.0,,0.0,46.0,199,5.0,1.0,Available,0
4832,Mixer,Grp,['Mixer'],6,,10.0,10.0,0.0,144.0,199,5.0,1.0,Available,0
4833,VC DUAL DELAY,ACL,"['Delay', 'Effect', 'Filter', 'Dual/Stereo']",21,22.0,85.0,40.0,,440.0,199,4.5,4.0,Available,1
4834,M-053 3-ch Aux Mixer,Ladik,"['Effect', 'External', 'Mixer', 'Utility']",8,40.0,35.0,,,55.0,199,5.0,1.0,Available,0
4835,3hp blank / notebook panel,Endorphin.es,['Blank Panel'],3,,,,,4.0,199,,,Available,1
4836,Milton,ALM Busy Circuits,"['Attenuator', 'External', 'Mixer', 'Multiple', 'Utility']",4,,,,,,199,,,Available,0
4837,More Video-IO Grey,XOR Electronics,"['Expander', 'Video', 'External']",6,42.0,60.0,0.0,0.0,189.0,199,5.0,2.0,Available,0
4838,Clockwork,Flame,"['Clock Generator', 'Clock Modulator']",28,,130.0,20.0,,359.0,198,4.0,7.0,Discontinued,0
4839,VCF-SED,MFB,['Filter'],8,,30.0,30.0,,99.0,198,4.33,6.0,Discontinued,0
4840,CMOS Clock Divider,Blue Lantern Modules,"['Frequency Divider', 'Multiple', 'Utility', 'Clock Modulator']",11,32.0,50.0,10.0,,116.0,198,2.67,3.0,,0
4841,Wangernumb,Nonlinearcircuits,"['CV Modulation', 'Frequency Divider']",14,,50.0,35.0,0.0,162.0,198,,,Available,0
4842,AP-1 MK2 (Eggshell white),Cwejman,"['Dynamics', 'Envelope Follower', 'External', 'PreAmp']",18,,60.0,30.0,0.0,663.0,198,,,Available,0
4843,Saber,Delta Sound Labs,['Filter'],8,20.0,30.0,30.0,0.0,134.0,198,5.0,1.0,Discontinued,0
4844,6HP Blank,Serpens Modular,['Blank Panel'],6,,,,,8.0,198,,,Available,0
4845,Blank Panel 2HP (w/ logo),Verbos Electronics,['Blank Panel'],2,,,,,,198,5.0,1.0,Available,0
4846,Stoicheia Black,Rebel Technology,"['Dual/Stereo', 'Sequencer', 'Clock Modulator']",10,30.0,30.0,0.0,0.0,165.0,197,,,Available,0
4847,CLIPPING CAT,ST Modular,"['Distortion', 'Effect', 'Low Pass Gate']",4,37.0,20.0,20.0,0.0,80.0,198,4.6,5.0,Available,0
4848,MLB - 3U,XODES,"['Digital', 'Logic', 'Utility']",3,35.0,40.0,0.0,0.0,84.0,198,,,Available,1
4849,Duos Eurorack,Hikari Instruments,"['Clock Generator', 'Dual/Stereo', 'Noise', 'Oscillator', 'Random', 'Synth Voice']",24,28.0,110.0,120.0,0.0,274.0,194,5.0,4.0,Available,0
4850,Voltio,Befaco,"['Utility', 'Controller', 'Tuner']",6,30.0,35.0,15.0,,135.0,198,4.0,2.0,Available,1
4851,Performance Mixer,NANO Modules,"['Attenuator', 'Dual/Stereo', 'Mixer', 'VCA', 'Quad', 'Controller', 'Panning', 'Utility']",28,40.0,200.0,125.0,,575.0,198,4.0,4.0,Available,1
4852,Lamp-1,Synthwerks,"['Multiple', 'Utility']",4,28.0,60.0,,,195.0,197,4.2,5.0,Discontinued,0
4853,Lil' Monster VCO,AniModule,['Oscillator'],8,28.0,21.0,21.0,,179.0,199,4.0,3.0,Available,0
4854,ADSR SH,EMW,['Envelope Generator'],6,50.0,4.0,4.0,,89.0,197,3.0,2.0,Available,1
4855,MST MIDI to CV Expander,Synthrotek,['MIDI'],2,48.0,55.0,15.0,0.0,135.0,197,4.5,8.0,Available,1
4856,VCF 2164,Noise Reap,"['Filter', 'Drum']",8,22.0,25.0,25.0,0.0,63.0,197,4.2,5.0,Discontinued,0
4857,Knit Rider Aluminium Panel (Outputs Right),Bastl Instruments,"['Clock Generator', 'Sequencer']",16,35.0,35.0,,,255.0,197,,,Available,0
4858,BBX291 VCF,Nonlinearcircuits,['Filter'],10,,19.0,21.0,0.0,161.0,197,4.0,1.0,Available,0
4859,Moonwalker,Metabolic Devices,"['Envelope Generator', 'LFO', 'Oscillator']",10,39.0,110.0,80.0,0.0,268.0,197,4.5,2.0,Available,0
4860,SH5-VCF,G-Storm Electro,"['Dual/Stereo', 'Filter', 'Mixer']",16,35.0,48.0,48.0,0.0,315.0,198,5.0,3.0,Discontinued,1
4861,SHIKENSA,ST Modular,"['Clock Generator', 'CV Modulation', 'Sequencer']",12,32.0,55.0,41.0,0.0,,197,5.0,2.0,Available,0
4862,10HP Blanking Plate,Fully Wired Electronics,['Blank Panel'],10,,,,,5.0,197,5.0,2.0,Available,1
4863,Z8000 Black,Tiptop Audio,"['Sequencer', 'Mixer']",28,15.0,70.0,10.0,0.0,312.0,197,5.0,1.0,Available,0
4864,Ewa,Dnipro modular,['Expander'],4,42.0,20.0,12.0,0.0,109.0,197,,,Available,0
4865,Stilton Adaptor,Industrial Music Electronics,['External'],20,,80.0,80.0,0.0,266.0,196,4.8,5.0,Discontinued,0
4866,FIL2 Spectral Devastator,Future Sound Systems,"['Filter', 'Distortion', 'Dual/Stereo']",12,75.0,40.0,25.0,0.0,162.0,196,4.67,6.0,Discontinued,0
4867,A-129-2,Doepfer,"['Effect', 'Filter']",12,60.0,90.0,90.0,,,196,4.0,4.0,Discontinued,0
4868,Logic Banks,Pittsburgh Modular,"['Dual/Stereo', 'Logic']",10,37.0,45.0,,,224.0,196,,,Discontinued,0
4869,Dual SeM20 (limited edition),Bubblesound Instruments,"['Dual/Stereo', 'Filter', 'Mixer']",16,,70.0,,0.0,270.0,196,4.29,7.0,,0
4870,4seq,Nonlinearcircuits,['Sequencer'],8,,30.0,12.0,,144.0,196,4.0,3.0,Available,0
4871,The Gristleizer,Endangered Audio Research,"['Effect', 'VCA', 'Filter', 'LFO']",20,,17.0,20.0,0.0,228.0,196,5.0,1.0,,1
4872,KNOBS,Rabid Elephant,"['Attenuator', 'Panning', 'VCA', 'Slew Limiter', 'CV Modulation', 'Mixer', 'Polarizer']",14,55.0,70.0,70.0,,308.0,196,4.67,3.0,Discontinued,0
4873,42 - blind panel / cable holder,Endorphin.es,['Blank Panel'],6,,,,,10.0,196,2.5,2.0,Available,1
4874,XVCF TWO,Frequency Central,['Filter'],10,65.0,10.0,10.0,0.0,186.0,196,5.0,5.0,Available,1
4875,Chronograf,Frequency Central,"['Clock Generator', 'LFO', 'Envelope Generator']",10,36.0,16.0,12.0,0.0,186.0,196,4.5,4.0,Available,0
4876,TONE,Rat King Modular,['Oscillator'],8,22.0,20.0,19.0,0.0,103.0,196,4.67,6.0,Discontinued,0
4877,MSK 013 Middle Path VCO,North Coast Synthesis,"['Dual/Stereo', 'Oscillator']",24,36.0,75.0,105.0,0.0,510.0,196,4.83,12.0,Available,1
4878,A+ Astronaut Modular,Shift Line,"['Digital', 'Reverb']",12,22.0,100.0,15.0,0.0,205.0,196,4.0,4.0,Available,1
4879,ADSR,CubuSynth,['Envelope Generator'],10,25.0,16.0,16.0,7.0,119.0,196,,,Available,1
4880,Shaka-8,SetonixSynth,"['Attenuator', 'Mixer', 'Utility', 'VCA']",12,25.0,60.0,60.0,0.0,230.0,196,5.0,1.0,Available,0
4881,A-129-5,Doepfer,"['Effect', 'Switch']",8,45.0,30.0,20.0,0.0,70.0,195,3.5,2.0,Discontinued,0
4882,Quad Slope,CGS,"['Function Generator', 'Quad', 'Envelope Generator']",32,,60.0,35.0,0.0,310.0,195,4.73,11.0,,0
4883,Ring Modulator,Oakley,['Ring Modulator'],8,86.0,38.0,38.0,,80.0,195,4.0,3.0,Discontinued,0
4884,ADDAC206 Switching Sequencer (black),ADDAC System,"['Sequencer', 'Switch', 'CV Modulation', 'Frequency Divider', 'Utility', 'Logic']",8,40.0,130.0,,,270.0,195,5.0,1.0,Available,0
4885,Buff Mult with Attenuators,Arcus Audio,"['Attenuator', 'Multiple']",6,,20.0,20.0,0.0,84.0,195,,,Available,1
4886,Discrete VC Stereo Mixer,L-1,"['Dual/Stereo', 'Mixer', 'Panning', 'VCA']",22,,230.0,140.0,0.0,527.0,195,5.0,1.0,Available,0
4887,Mumu,Frequency Central,['Multiple'],2,16.0,,,,,195,5.0,1.0,Available,0
4888,Merge [white panel],Adventure Audio,"['External', 'Effect', 'CV Modulation']",16,36.0,50.0,80.0,0.0,222.0,195,,,Available,0
4889,MINI MIDI,ACL,['MIDI'],4,30.0,22.0,10.0,,299.0,195,5.0,2.0,Available,1
4890,Sawari,Unknown Devices,"['Envelope Follower', 'Equalizer', 'External', 'Mixer', 'PreAmp']",8,25.0,35.0,35.0,0.0,160.0,195,3.75,4.0,Available,0
4891,Convertible multiple - 4/5,Der Mann mit der Maschine,['Multiple'],2,22.0,,,,42.0,194,5.0,1.0,Available,1
4892,Polydactyl Versio (Silver),Noise Engineering,"['Digital', 'Distortion', 'Dual/Stereo', 'Dynamics', 'Effect', 'Equalizer', 'Expander']",10,28.0,125.0,10.0,0.0,354.0,196,5.0,3.0,Available,1
4893,FSR-1N,Synthwerks,['Controller'],4,28.0,32.0,,,73.0,194,3.6,5.0,Discontinued,0
4894,Model 9,Plan B,['Mixer'],14,,25.0,,,116.0,194,4.0,4.0,Discontinued,0
4895,Vectr (Silver),HackMe,"['Controller', 'Sequencer']",34,24.0,250.0,50.0,,399.0,194,3.8,5.0,,0
4896,8HP Blank,Serpens Modular,['Blank Panel'],8,,,,,10.0,194,,,Available,0
4897,101-VCO Black,G-Storm Electro,['Oscillator'],14,25.0,24.0,18.0,0.0,218.0,194,,,Discontinued,0
4898,A-105-2 24dB SSI Low Pass Filter,Doepfer,"['Filter', 'Oscillator', 'Mixer']",4,45.0,20.0,20.0,0.0,120.0,194,5.0,1.0,Available,0
4899,Molten Bypass,Befaco,"['Switch', 'Utility']",4,42.0,33.0,26.0,0.0,127.0,193,5.0,1.0,Available,0
4900,INS-2MX,Cwejman,"['VCA', 'Dual/Stereo', 'External']",10,,30.0,30.0,0.0,386.0,193,5.0,2.0,,0
4901,Waveslicer,horstronic,"['CV Modulation', 'Effect', 'Waveshaper', 'Distortion']",14,,110.0,100.0,0.0,33.0,193,4.83,6.0,Available,1
4902,TelewizorV2,Razmasynth,['Video'],16,35.0,191.0,0.0,0.0,94.0,193,5.0,1.0,,0
4903,CV/Gate Expander,Malekko Heavy Industry,['Expander'],3,,19.0,1.0,0.0,112.0,193,2.67,3.0,Available,0
4904,Null-A2,Nonlinearcircuits,['Synth Voice'],42,,135.0,90.0,0.0,495.0,193,4.33,3.0,Available,1
4905,Kitty Eyes,Snazzy FX,"['LFO', 'Noise', 'Oscillator', 'Random', 'CV Modulation']",6,,10.0,10.0,,135.0,193,,,Available,0
4906,ADDAC802R,ADDAC System,"['Attenuator', 'Mixer', 'VCA']",12,55.0,150.0,150.0,0.0,350.0,193,4.5,2.0,Available,0
