,Name,Manufacturer,Functions,HP,Depth,+12V (mA),-12V (mA),+5V (mA),Price (€),Racks,Rating,Votes,Available,Approved
1121,Springray,Intellijel,"['Effect', 'Reverb']",10,42.0,34.0,44.0,0.0,186.0,1700,4.14,21.0,Discontinued,0
1122,AT-AT-AT,Thonk,['Attenuator'],4,,,,,26.0,1699,4.12,17.0,Available,0
1123,AXON-1,ALM Busy Circuits,['Expander'],4,38.0,40.0,0.0,0.0,130.0,1699,5.0,2.0,Available,0
1124,Contour (blue knobs),Make Noise,"['Clock Generator', 'Envelope Generator', 'Function Generator', 'LFO']",8,24.0,38.0,17.0,,119.0,1699,4.33,12.0,Discontinued,0
1125,A-108,Doepfer,['Filter'],12,75.0,40.0,40.0,0.0,150.0,1698,4.47,15.0,Available,0
1126,Blender,Steady State Fate,"['Dynamics', 'Mixer', 'Panning']",6,25.0,20.0,20.0,0.0,165.0,1695,4.33,18.0,Discontinued,0
1127,Unity (Black Panel),2hp,['Mixer'],2,42.0,10.0,6.0,0.0,89.0,1695,2.33,3.0,Available,1
1128,Athrú,Instruō,"['Distortion', 'Waveshaper']",4,,30.0,30.0,,218.0,1694,4.0,10.0,Available,0
1129,TEX MIX - 4 Stereo Channels,Tesseract Modular,['Mixer'],12,20.0,15.0,15.0,,80.0,1692,4.89,9.0,Available,0
1130,Pique (uPeaks),After Later Audio,"['Digital', 'Drum', 'Envelope Generator', 'Function Generator', 'LFO', 'Sequencer']",4,15.0,80.0,1.0,,149.0,1691,4.18,11.0,Available,0
1131,Chance (Black Panel),Qu-Bit Electronix,"['Clock Generator', 'CV Modulation', 'Noise', 'Random']",14,34.0,45.0,17.0,0.0,267.0,1688,4.75,4.0,Available,1
1132,DIY Polivoks VCF II,Erica Synths,['Filter'],10,30.0,11.0,11.0,,80.0,1687,4.55,11.0,Available,1
1133,Euclidean Circles,vpme.de,"['Clock Modulator', 'Frequency Divider', 'Sequencer', 'Random', 'Utility']",10,25.0,0.0,0.0,70.0,,1682,4.94,18.0,,1
1134,Sofia,Xaoc Devices,"['LFO', 'Oscillator', 'Dual/Stereo']",24,30.0,90.0,80.0,0.0,490.0,1681,4.87,23.0,Available,1
1135,Buchla 207t,Tiptop Audio,"['Mixer', 'PreAmp', 'Panning']",28,28.0,90.0,85.0,0.0,269.0,1680,5.0,1.0,Available,0
1136,Pico BBD,Erica Synths,['Delay'],3,35.0,20.0,9.0,,115.0,1678,4.0,6.0,,1
1137,2HP Bamboo Blank Panel,ProModular,['Blank Panel'],2,,,,,,1674,,,,0
1138,Buddy,Bastl Instruments,"['Mixer', 'PreAmp', 'Dual/Stereo']",5,30.0,27.0,27.0,,145.0,1671,4.4,5.0,Available,0
1139,"Anti-Oscillator (Wiard a.k.a.""Gargoyles"" version)",Malekko Heavy Industry,['Oscillator'],14,25.0,40.0,40.0,0.0,194.0,1669,4.26,38.0,Available,0
1140,A-156v,Doepfer,"['Dual/Stereo', 'Quantizer']",8,55.0,50.0,10.0,,135.0,1669,3.82,11.0,Available,0
1141,Chord,Qu-Bit Electronix,"['Oscillator', 'Quad', 'Quantizer', 'Synth Voice']",28,23.0,122.0,10.0,0.0,399.0,1668,3.71,21.0,Discontinued,1
1142,lìon,Instruō,"['Mixer', 'Multiple', 'Utility']",16,27.0,30.0,30.0,0.0,332.0,1664,4.44,9.0,Available,0
1143,DIRT Filter,Synthrotek,"['Distortion', 'Filter', 'Waveshaper']",4,40.0,10.0,10.0,0.0,65.0,1662,3.02,42.0,,0
1144,Z8000,Tiptop Audio,"['CV Modulation', 'Sequencer']",28,15.0,70.0,10.0,0.0,395.0,1661,4.32,19.0,Available,1
1145,FM AID,Happy Nerding,"['Waveshaper', 'Ring Modulator']",6,33.0,45.0,45.0,0.0,149.0,1658,4.52,31.0,,0
1146,Ring SM (Black),AJH Synth,"['Distortion', 'Mixer', 'Ring Modulator', 'Waveshaper']",14,34.0,55.0,50.0,0.0,365.0,1658,4.71,14.0,Available,0
1147,BAMBUK 4HP - Bamboo Blind Panel,Tsyklon Labs,['Blank Panel'],4,,,,,4.0,1656,2.0,1.0,Discontinued,1
1148,Arpitecht (black panel),WMD,"['Quantizer', 'Sequencer']",12,30.0,70.0,35.0,0.0,263.0,1656,5.0,7.0,Available,0
1149,Logica XT,Klavis,"['Delay', 'Digital', 'Frequency Divider', 'Logic', 'Sample and Hold', 'Utility']",5,25.0,21.0,1.0,0.0,139.0,1653,4.65,31.0,Available,1
1150,TG ONE,Tiptop Audio,"['Sampling', 'CV Modulation', 'Digital', 'Drum']",4,43.0,80.0,8.0,0.0,220.0,1653,4.27,15.0,Available,1
1151,A-110-1v,Doepfer,['Oscillator'],10,51.0,90.0,20.0,0.0,165.0,1652,4.38,13.0,Available,0
1152,PM Mutes,WMD,['Expander'],6,45.0,20.0,5.0,0.0,99.0,1648,4.14,7.0,Discontinued,0
1153,RES-4 (White),Cwejman,"['Filter', 'Quad', 'Resonator']",24,25.0,110.0,110.0,0.0,760.0,1644,4.69,16.0,,0
1154,InOut,Pittsburgh Modular,"['External', 'Mixer']",6,43.0,20.0,20.0,0.0,69.0,1643,3.77,26.0,Discontinued,0
1155,SYNTHESIZER BOX,Pittsburgh Modular,"['Envelope Generator', 'LFO', 'Mixer', 'Oscillator', 'Slew Limiter', 'Synth Voice', 'VCA', 'Low Pass Gate']",28,37.0,125.0,95.0,0.0,419.0,1643,4.24,41.0,Discontinued,0
1156,Serge NCOM,Random*Source,"['Clock Modulator', 'Comparator', 'Frequency Divider', 'Logic']",10,40.0,20.0,18.0,0.0,240.0,1642,4.75,12.0,Available,0
1157,SYSTEM-1m,Roland,"['Digital', 'Envelope Generator', 'Filter', 'LFO', 'Oscillator', 'Ring Modulator', 'Synth Voice', 'VCA']",84,45.0,700.0,0.0,0.0,599.0,1640,4.21,38.0,Available,0
1158,μVCA,Intellijel,"['Attenuator', 'Dual/Stereo', 'VCA']",6,35.0,36.0,35.0,,120.0,1640,4.59,29.0,Discontinued,0
1159,Jena,Xaoc Devices,"['Digital', 'Expander', 'Oscillator', 'Waveshaper']",8,,70.0,50.0,0.0,250.0,1640,4.22,9.0,Available,1
1160,VCO-2RM (White),Cwejman,"['LFO', 'Oscillator', 'Ring Modulator', 'Dual/Stereo']",20,40.0,75.0,75.0,0.0,679.0,1640,4.74,19.0,,0
1161,3U DIY 2HP Eurorack Blank Panel,Synthrotek,['Blank Panel'],2,,,,,4.0,1638,4.43,7.0,Available,1
1162,Stoicheia,Rebel Technology,"['Sequencer', 'Dual/Stereo']",10,30.0,10.0,0.0,25.0,198.0,1637,4.08,25.0,Available,0
1163,Skis,Bastl Instruments,"['Dual/Stereo', 'Envelope Generator', 'VCA']",5,35.0,30.0,20.0,,109.0,1637,4.48,21.0,,1
1164,EME (Black),Winter Modular,"['MIDI', 'Expander']",6,,20.0,10.0,,164.0,1636,4.0,6.0,Available,1
1165,Horologic Solum (Black),Noise Engineering,"['Clock Generator', 'Clock Modulator', 'Frequency Divider']",4,26.0,50.0,5.0,0.0,179.0,1631,4.57,7.0,Available,1
1166,Morcom,After Later Audio,['Expander'],4,,15.0,0.0,,58.0,1629,3.33,3.0,Available,0
1167,CON,Rides in the Storm,"['External', 'Quad', 'Utility']",2,25.0,10.0,10.0,0.0,60.0,1630,4.38,8.0,,1
1168,Lifeforms Primary Oscillator,Pittsburgh Modular,"['Oscillator', 'Waveshaper']",12,25.0,112.0,104.0,0.0,229.0,1629,4.57,23.0,Available,0
1169,Expert Sleepers Disting MK4 (alternate panel),Grayscale,['Utility'],4,42.0,51.0,19.0,0.0,165.0,1627,4.8,5.0,Available,1
1170,ASQ-1,ALM Busy Circuits,"['Quantizer', 'Sequencer']",32,32.0,50.0,10.0,0.0,380.0,1623,4.33,6.0,Available,0
1171,QPM,Rides in the Storm,"['Mixer', 'Multiple']",4,15.0,,,,35.0,1622,4.82,11.0,Available,1
1172,ROW POWER 35,4ms Company,['Power'],4,,,,,140.0,1620,5.0,5.0,Available,0
1173,Edges,Mutable instruments,"['Synth Voice', 'Quad', 'Sequencer', 'MIDI', 'Quantizer']",20,20.0,25.0,20.0,45.0,299.0,1617,4.21,28.0,Discontinued,1
1174,Quad Envelope,Malekko Heavy Industry,"['Envelope Generator', 'Quad', 'Sequencer']",12,,100.0,15.0,,267.0,1616,4.0,10.0,Available,0
1175,Entropy2,Złob,"['Noise', 'Random', 'Sample and Hold']",3,47.0,10.0,10.0,,89.0,1616,4.77,13.0,Available,1
1176,Tiptop & Buchla 2HP Blank Panel,Tiptop Audio,['Blank Panel'],2,,,,,10.0,1608,,,Available,0
1177,Envelator,Malekko Heavy Industry,['Envelope Generator'],10,38.0,35.0,35.0,,205.0,1608,4.06,18.0,,0
1178,A-139-2,Doepfer,"['External', 'Utility']",6,40.0,120.0,120.0,0.0,55.0,1606,3.73,11.0,Available,0
1179,Unify,Circuit Abbey,"['Mixer', 'Panning', 'Dual/Stereo', 'External']",12,37.0,50.0,50.0,0.0,285.0,1605,4.27,26.0,,0
1180,[2]f,Instruō,"['Expression', 'Utility', 'Controller', 'Dual/Stereo']",2,27.0,7.0,7.0,0.0,79.0,1604,4.0,10.0,Available,0
1181,MA808,Tiptop Audio,"['Drum', 'Noise']",4,14.0,16.0,14.0,0.0,89.0,1604,4.11,9.0,Available,1
1182,Snare (Black Panel),2hp,['Drum'],2,42.0,75.0,3.0,0.0,125.0,1604,2.75,4.0,Available,1
1183,UBurst,CalSynth,"['Delay', 'Digital', 'Dual/Stereo', 'Effect', 'Pitch Shifter ', 'Reverb', 'Sampling']",8,,120.0,10.0,0.0,162.0,1605,5.0,5.0,Available,0
1184,Spring Reverb Mkii,Music Thing Modular,"['Reverb', 'Effect']",6,44.0,75.0,25.0,0.0,84.0,1598,4.7,10.0,Available,0
1185,Loop,2hp,"['Digital', 'Sampling', 'Looper']",2,46.0,83.0,8.0,0.0,133.0,1594,3.33,9.0,Available,1
1186,CP3,Manhattan Analog,"['Mixer', 'Distortion']",4,39.0,12.0,12.0,0.0,105.0,1591,4.76,25.0,Discontinued,0
1187,MIDI 3,Pittsburgh Modular,"['Clock Generator', 'CV Modulation', 'MIDI', 'Dual/Stereo']",6,35.0,60.0,15.0,0.0,255.0,1591,4.26,23.0,Available,0
1188,Drum Mixer Lite,Erica Synths,"['Dynamics', 'Mixer']",10,,30.0,20.0,0.0,146.0,1590,4.17,6.0,Available,1
1189,ATOM,Antumbra,"['Digital', 'Drum', 'Dual/Stereo', 'Effect', 'Oscillator', 'Synth Voice']",18,33.0,130.0,10.0,0.0,220.0,1589,4.22,18.0,Available,0
1190,Pico ATTEN,Erica Synths,"['Attenuator', 'Utility']",3,15.0,,,,30.0,1586,4.0,1.0,,1
1191,Neóni,Instruō,"['LFO', 'Oscillator', 'Waveshaper']",12,27.0,90.0,90.0,,399.0,1585,4.83,6.0,Available,1
1192,A-138c,Doepfer,"['Polarizer', 'Mixer']",8,35.0,20.0,20.0,0.0,65.0,1585,3.77,13.0,Discontinued,0
1193,Volts (Black),Music Thing Modular,"['Expander', 'Random', 'Sequencer']",4,25.0,,,,45.0,1582,4.3,10.0,Available,0
1194,Dr. Octature II,Intellijel,"['Filter', 'LFO', 'Oscillator']",14,38.0,72.0,72.0,0.0,299.0,1581,4.41,34.0,Discontinued,0
1195,Dual Noise/Random Generator 1016,Behringer,"['Dual/Stereo', 'Noise', 'Random']",14,42.0,45.0,15.0,0.0,66.0,1581,1.44,9.0,Available,0
1196,Mińsk,Xaoc Devices,"['Digital', 'Dual/Stereo', 'Effect', 'Panning']",6,,140.0,40.0,0.0,190.0,1573,4.88,8.0,Available,1
1197,Rack Plumber,Plum Audio,['Utility'],4,25.0,,,,50.0,1575,3.67,3.0,Available,1
1198,uGrids (Matte Black Aluminum),CalSynth,"['Clock Generator', 'Drum', 'Random', 'Sequencer']",8,,25.0,1.0,0.0,147.0,1574,4.5,6.0,Available,0
1199,A-111-1,Doepfer,['Oscillator'],14,65.0,40.0,40.0,0.0,260.0,1573,4.3,30.0,Discontinued,0
1200,Multimode VCA,WMD,"['Dual/Stereo', 'Panning', 'VCA', 'Ring Modulator', 'Mixer']",10,25.0,40.0,40.0,,235.0,1572,4.71,24.0,Discontinued,0
1201,Telharmonic (Black and Gold),Make Noise,"['Digital', 'Noise', 'Oscillator']",14,30.0,139.0,10.0,0.0,399.0,1570,4.3,10.0,Discontinued,0
1202,A-190-1,Doepfer,['MIDI'],10,95.0,10.0,10.0,50.0,160.0,1569,3.31,32.0,Discontinued,0
1203,6hp blank,Make Noise,['Blank Panel'],6,,,,,,1568,4.5,4.0,,0
1204,MIX7,Tiptop Audio,"['Mixer', 'Utility']",3,43.0,25.0,20.0,,85.0,1568,5.0,2.0,Available,1
1205,Black Mixer/Splitter V2,Erica Synths,"['Multiple', 'Mixer']",4,25.0,25.0,25.0,,65.0,1566,3.67,6.0,Available,1
1206,A-138aV,Doepfer,"['Mixer', 'Quad']",8,35.0,10.0,10.0,0.0,70.0,1566,4.44,9.0,Available,0
1207,TOMS909,Tiptop Audio,['Drum'],16,51.0,120.0,100.0,0.0,390.0,1565,3.75,8.0,Available,1
1208,Jupiter Storm,Hexinverter Électronique,"['Drum', 'Noise', 'Oscillator']",14,25.0,30.0,30.0,0.0,193.0,1565,4.0,23.0,Available,1
1209,dVCA,After Later Audio,"['VCA', 'Mixer']",4,22.0,17.0,17.0,0.0,148.0,1565,4.0,4.0,Available,0
1210,DSM02 Character Module,Dave Smith Modular,"['Digital', 'Distortion', 'Waveshaper', 'Equalizer']",14,30.0,150.0,20.0,150.0,199.0,1564,4.26,19.0,Discontinued,0
1211,Linnaeus,Rossum Electro-Music,"['Dual/Stereo', 'Filter', 'Oscillator']",16,25.0,155.0,36.0,0.0,598.0,1564,4.92,13.0,Available,0
1212,Minimod Vintage Transistor Core VCO,AJH Synth,['Oscillator'],14,34.0,55.0,40.0,0.0,320.0,1563,4.86,14.0,Available,0
1213,Chopping Kinky,Befaco,"['Switch', 'Waveshaper']",8,30.0,65.0,55.0,0.0,190.0,1562,4.64,14.0,Available,1
1214,Ostankino II,Xaoc Devices,['Expander'],8,25.0,10.0,0.0,0.0,160.0,1561,5.0,6.0,Available,1
1215,Black MIDI-CV v2,Erica Synths,['MIDI'],6,30.0,40.0,9.0,0.0,155.0,1559,4.44,9.0,Discontinued,0
1216,Fusion Mixer v3 (14HP),Erica Synths,"['Mixer', 'Tube']",14,25.0,160.0,10.0,,299.0,1556,4.71,7.0,Available,1
1217,Pico CV MIX,Erica Synths,"['Mixer', 'Utility']",3,35.0,5.0,5.0,0.0,50.0,1552,4.38,8.0,,1
1218,LP1lightplane,Soundmachines,['Controller'],16,18.0,210.0,8.0,0.0,109.0,1551,4.3,20.0,Available,0
1219,QMMF-4,Cwejman,"['Filter', 'Quad', 'Mixer', 'Oscillator', 'VCA', 'Resonator']",46,23.0,160.0,150.0,0.0,1.5,1550,4.8,20.0,,0
1220,"Microcell - uCell, µCell, Micro Supercell (black panel)",Grayscale,"['Delay', 'Digital', 'Dual/Stereo', 'Effect', 'Pitch Shifter ', 'Reverb', 'Sampling']",14,38.0,160.0,35.0,0.0,269.0,1549,4.1,10.0,Available,1
1221,A-183-5,Doepfer,"['Attenuator', 'Quad']",4,20.0,,,,70.0,1547,5.0,4.0,Available,0
1222,AI003 Looping Envelope Generator,AI Synthesis,"['Envelope Generator', 'LFO']",8,35.0,15.0,14.0,0.0,13.0,1548,4.08,13.0,Available,1
1223,A-137-2,Doepfer,"['Waveshaper', 'Clock Modulator', 'Phase Shifter']",14,50.0,30.0,20.0,0.0,75.0,1546,4.06,17.0,Available,0
1224,A-100B42v,Doepfer,['Blank Panel'],42,,,,,17.0,1545,3.0,1.0,Available,0
1225,Sequencer,Pittsburgh Modular,['Sequencer'],14,25.0,30.0,30.0,0.0,139.0,1542,4.0,25.0,Discontinued,0
1226,VCOb,Bubblesound Instruments,"['LFO', 'Oscillator']",8,60.0,50.0,50.0,0.0,219.0,1541,4.3,23.0,,0
1227,Shifting Inverting Signal Mingler,4ms Company,"['Attenuator', 'CV Modulation', 'Logic', 'Mixer', 'Utility']",12,22.0,51.0,51.0,,158.0,1540,4.1,21.0,Available,1
1228,Octone,Qu-Bit Electronix,"['Clock Modulator', 'Controller', 'Quantizer', 'Sequencer']",10,40.0,141.0,55.0,0.0,329.0,1539,4.24,17.0,Discontinued,1
1229,Borg 2 Filter,Malekko Heavy Industry,"['Filter', 'Low Pass Gate']",12,25.0,35.0,35.0,0.0,245.0,1537,4.43,30.0,Discontinued,0
1230,S+H (Black Panel),2hp,"['Dual/Stereo', 'Sample and Hold']",2,42.0,5.0,5.0,,80.0,1536,3.0,4.0,Available,1
1231,Zero Point Oscillator,Steady State Fate,"['Oscillator', 'Ring Modulator']",16,24.0,147.0,141.0,0.0,377.0,1533,4.67,18.0,Available,1
1232,Transient Plus,Futureretro,"['Drum', 'Sampling']",12,25.0,105.0,17.0,0.0,222.0,1532,4.46,13.0,Available,0
1233,Moon Phase,Patching Panda,"['Filter', 'Dual/Stereo', 'Dynamics', 'Panning', 'Waveshaper', 'Phase Shifter']",14,,82.0,63.0,0.0,272.0,1530,4.38,13.0,Available,1
1234,ALT,NANO Modules,"['Attenuator', 'Mixer', 'Quad', 'VCA']",8,15.0,58.0,31.0,0.0,150.0,1530,4.6,20.0,Available,1
1235,Kickain,Knobula,"['Drum', 'Dynamics', 'Reverb']",12,32.0,80.0,80.0,0.0,340.0,1527,4.29,7.0,Available,1
1236,A-160-5v,Doepfer,['Clock Modulator'],4,35.0,50.0,0.0,,120.0,1525,4.29,7.0,Available,0
1237,Kompas,Bastl Instruments,"['Clock Modulator', 'Digital', 'Sequencer']",5,35.0,30.0,0.0,0.0,130.0,1525,4.0,9.0,Available,0
1238,Gozinta,Circuit Abbey,"['Attenuator', 'External', 'PreAmp', 'Dual/Stereo']",4,37.0,20.0,20.0,0.0,105.0,1524,4.68,19.0,,0
1239,A-190-8,Doepfer,"['Clock Generator', 'MIDI']",6,50.0,50.0,50.0,,125.0,1523,3.55,11.0,Available,0
1240,A-154,Doepfer,"['Sequencer', 'Clock Generator']",22,80.0,60.0,20.0,0.0,195.0,1521,4.5,18.0,Available,0
1241,2HP Power (black),Endorphin.es,"['Power', 'Multiple', 'Utility']",2,42.0,,,,119.0,1520,4.0,11.0,Available,1
1242,dual xfade_black,Happy Nerding,"['CV Modulation', 'Dual/Stereo', 'Panning', 'Utility', 'VCA']",4,35.0,55.0,55.0,,149.0,1519,4.14,7.0,Available,0
1243,CB808,Tiptop Audio,['Drum'],4,14.0,8.0,8.0,0.0,89.0,1517,4.0,7.0,Available,1
1244,Comp (Black Panel),2hp,['Dynamics'],2,45.0,64.0,8.0,0.0,115.0,1516,3.25,4.0,Available,1
1245,arbhar USB Expander,Instruō,['Expander'],2,25.0,,,,98.0,1516,4.25,4.0,Available,0
1246,PrssPnt,Make Noise,['Controller'],4,30.0,14.0,0.0,0.0,99.0,1512,4.5,4.0,Available,0
1247,Gemini's Path,Shakmat,"['Dual/Stereo', 'Dynamics', 'Effect', 'Panning', 'VCA']",6,25.0,50.0,30.0,0.0,219.0,1513,4.96,23.0,Available,1
1248,LEGION,WMD,"['Oscillator', 'LFO']",8,38.0,70.0,60.0,,549.0,1509,4.43,7.0,Discontinued,0
1249,Snare Drum,Erica Synths,['Drum'],10,,40.0,20.0,,190.0,1507,3.0,7.0,Available,1
1250,Mix Mult,Pittsburgh Modular,"['Attenuator', 'Mixer', 'Multiple']",8,25.0,10.0,10.0,0.0,85.0,1504,3.95,21.0,Discontinued,0
1251,Booster Stage,Bubblesound Instruments,"['External', 'PreAmp']",2,30.0,20.0,15.0,,67.0,1500,4.38,8.0,Available,0
1252,Azimuth II,Intellijel,"['VCA', 'Panning', 'Dual/Stereo']",10,,93.0,80.0,0.0,234.0,1499,4.11,19.0,Discontinued,0
1253,Mix Mult (Mk. II),Pittsburgh Modular,"['Attenuator', 'Mixer', 'Multiple']",8,25.0,10.0,10.0,0.0,79.0,1498,4.05,20.0,Discontinued,0
1254,Lifeforms Outs,Pittsburgh Modular,['External'],6,39.0,20.0,20.0,,88.0,1496,4.6,10.0,Available,0
1255,Deluxe Power Module,Synthrotek,['Power'],4,29.0,,,,126.0,1494,4.61,18.0,Discontinued,1
1256,Blank Panel,Control,['Blank Panel'],2,,,,,4.0,1493,,,Available,0
1257,Cursus Iteritas,Noise Engineering,"['Oscillator', 'Digital']",10,28.0,80.0,5.0,90.0,359.0,1493,4.7,20.0,Discontinued,1
1258,Joystick,Befaco,"['Attenuator', 'Controller', 'CV Modulation', 'Utility']",12,35.0,25.0,10.0,0.0,130.0,1491,4.17,12.0,,1
1259,Strega,Make Noise,"['Delay', 'Effect', 'Oscillator', 'Synth Voice', 'Controller']",45,,400.0,,,599.0,1489,4.53,19.0,Available,0
1260,A-118-2v,Doepfer,"['Noise', 'Random', 'Sample and Hold']",4,40.0,20.0,20.0,0.0,80.0,1489,4.25,4.0,Available,0
1261,MIDI Thing,Befaco,['MIDI'],6,30.0,32.0,8.0,0.0,200.0,1489,3.58,12.0,Available,1
1262,Ataraxic Iteritas (Black),Noise Engineering,"['Digital', 'Oscillator']",10,28.0,80.0,5.0,90.0,359.0,1488,4.8,5.0,Discontinued,1
1263,Motion MTR,Befaco,"['Attenuator', 'Mixer', 'Polarizer', 'Utility']",6,30.0,110.0,43.0,0.0,157.0,1487,4.58,12.0,Available,0
1264,6hp Blank,Make Noise,['Blank Panel'],6,,,,,,1486,5.0,2.0,,0
1265,Sweet Sixteen Mk.II,Tesseract Modular,"['Attenuator', 'Controller', 'MIDI']",24,25.0,92.0,86.0,0.0,200.0,1486,4.88,16.0,Available,1
1266,NoiseRing,Malekko Heavy Industry,"['Random', 'Noise']",14,35.0,80.0,80.0,,275.0,1483,4.32,34.0,,0
1267,Nano Rand,Qu-Bit Electronix,"['Noise', 'Random', 'Sample and Hold', 'Clock Generator']",4,38.0,60.0,17.0,0.0,171.0,1482,4.05,21.0,Discontinued,1
1268,làrachd,Instruō,"['External', 'PreAmp', 'Comparator', 'Envelope Follower', 'Waveshaper']",8,30.0,75.0,70.0,,358.0,1480,4.12,8.0,Available,0
1269,Oscillator,Sputnik Modular,"['Oscillator', 'Waveshaper']",14,28.0,60.0,60.0,0.0,249.0,1479,4.65,20.0,,0
1270,DROID G8 Expander,Der Mann mit der Maschine,['Expander'],4,23.0,41.0,0.0,0.0,148.0,1479,4.73,51.0,Available,1
1271,Z4000 NS,Tiptop Audio,"['CV Modulation', 'Envelope Generator', 'Function Generator']",8,28.0,34.0,18.0,,140.0,1478,4.67,6.0,Available,1
1272,Tyso Daiko,ALM Busy Circuits,"['Drum', 'Dual/Stereo', 'Digital']",14,32.0,70.0,35.0,,328.0,1474,4.57,7.0,Available,0
1273,4R,Transient Modules,"['Quad', 'Random']",2,50.0,60.0,40.0,0.0,99.0,1472,4.8,25.0,Available,1
1274,Atom (uElements),After Later Audio,"['Digital', 'Synth Voice']",18,34.0,130.0,10.0,,201.0,1468,4.11,9.0,Available,0
1275,Boundary,Schlappi Engineering,"['Clock Modulator', 'Envelope Follower', 'Envelope Generator', 'LFO', 'Oscillator', 'Ring Modulator', 'Slew Limiter', 'VCA']",12,25.0,112.0,59.0,,219.0,1467,4.78,9.0,Available,0
1276,BitBox 2.0 Black Panel,1010 Music,['Sampling'],26,25.0,400.0,0.0,0.0,658.0,1467,4.0,1.0,Available,0
1277,A-138u,Doepfer,"['Dual/Stereo', 'Mixer']",4,25.0,10.0,0.0,0.0,50.0,1464,3.77,13.0,Discontinued,0
1278,Enigma,After Later Audio,['Expander'],4,,5.0,0.0,,66.0,1460,3.0,4.0,Available,0
1279,Micro Hadron Collider (uHC),WMD,"['Dual/Stereo', 'Filter', 'Mixer']",16,25.0,100.0,85.0,0.0,289.0,1459,4.5,30.0,Discontinued,0
1280,A-174-1,Doepfer,['Controller'],10,45.0,40.0,20.0,0.0,120.0,1459,3.67,15.0,Discontinued,0
1281,Shuttle Control (golden),Endorphin.es,"['MIDI', 'Power', 'Clock Generator', 'Controller', 'CV Modulation', 'Envelope Generator', 'Expression', 'Function Generator']",12,35.0,200.0,100.0,0.0,499.0,1459,4.65,26.0,Available,1
1282,Librae Legio,Noise Engineering,"['Dynamics', 'Digital', 'Distortion', 'Dual/Stereo', 'Effect']",6,23.0,140.0,22.0,0.0,279.0,1457,5.0,4.0,Available,1
1283,ABC (Aluminum),Bastl Instruments,"['Distortion', 'Mixer', 'Panning', 'Utility', 'Dual/Stereo']",5,35.0,10.0,10.0,0.0,88.0,1456,4.13,15.0,Available,0
1284,TELEXo Teletype Expander,Monome,"['CV Modulation', 'Digital', 'Envelope Generator', 'Expander', 'Oscillator', 'Quantizer', 'Random']",4,36.0,51.0,7.0,0.0,158.0,1456,4.88,8.0,Available,0
1285,Synchrodyne,WMD,"['Filter', 'Oscillator', 'Waveshaper', 'VCA']",14,40.0,113.0,100.0,,469.0,1456,4.52,31.0,Discontinued,0
1286,Malgorithm MK II,Industrial Music Electronics,"['Digital', 'Distortion', 'Effect', 'Noise', 'Waveshaper', 'Dual/Stereo', 'VCA']",10,29.0,140.0,20.0,0.0,320.0,1456,3.92,13.0,Available,0
1287,Phonogene (original knobs),Make Noise,"['Sampling', 'Delay']",20,30.0,70.0,40.0,,477.0,1455,4.04,25.0,Discontinued,0
1288,Rnd v2,2hp,"['Clock Generator', 'CV Modulation', 'Random']",2,42.0,48.0,6.0,0.0,88.0,1454,3.83,6.0,Available,1
1289,A-192-2,Doepfer,"['MIDI', 'Dual/Stereo']",10,55.0,70.0,20.0,0.0,130.0,1454,4.67,6.0,Available,0
1290,SMOG,Antumbra,"['Delay', 'Digital', 'Dual/Stereo', 'Effect', 'Noise', 'Pitch Shifter ', 'Reverb', 'Sampling']",8,30.0,120.0,10.0,0.0,200.0,1453,4.67,6.0,Available,0
1291,DIY Bassline,Erica Synths,['Synth Voice'],16,45.0,80.0,40.0,0.0,160.0,1453,4.2,5.0,Available,1
1292,Pico Drive,Erica Synths,"['Distortion', 'Effect', 'Waveshaper']",3,35.0,29.0,29.0,,90.0,1450,2.75,4.0,Available,0
1293,G - Group,Frap Tools,"['CV Modulation', 'External', 'Mixer', 'Utility', 'VCA']",6,38.0,60.0,60.0,0.0,165.0,1450,5.0,5.0,Available,1
1294,ADSR (mk2),Pittsburgh Modular,['Envelope Generator'],6,37.0,20.0,10.0,0.0,105.0,1451,3.5,8.0,Discontinued,0
1295,Three Body,Schlappi Engineering,"['Digital', 'Oscillator']",30,30.0,95.0,50.0,0.0,599.0,1450,4.92,12.0,Available,0
1296,Mixer (Mk. II),Pittsburgh Modular,"['Attenuator', 'Mixer']",8,20.0,10.0,10.0,0.0,79.0,1449,4.2,10.0,Discontinued,0
1297,BLD,Cwejman,"['Drum', 'Envelope Generator', 'Synth Voice']",24,25.0,60.0,60.0,0.0,594.0,1449,4.47,15.0,,0
1298,MEGA-TANG,ALM Busy Circuits,"['Dual/Stereo', 'Mixer', 'VCA', 'Quad']",16,32.0,125.0,125.0,,298.0,1447,5.0,3.0,Available,0
1299,A-110-2V,Doepfer,['Oscillator'],8,50.0,150.0,30.0,0.0,140.0,1445,4.0,12.0,Available,0
1300,Prismatic Ray,LZX Industries,"['Video', 'CV Modulation', 'Oscillator']",16,32.0,120.0,90.0,0.0,359.0,1445,5.0,3.0,Discontinued,0
1301,A-138o,Doepfer,"['Mixer', 'Utility', 'Expander']",4,40.0,20.0,20.0,0.0,50.0,1443,4.5,6.0,Available,0
1302,Running Order (black),Endorphin.es,"['Clock Generator', 'Clock Modulator', 'Sequencer', 'Random']",6,30.0,30.0,10.0,0.0,169.0,1443,3.57,7.0,Available,1
